VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,Brand_name
3252,E & J GALLO WINERY,18855,Barefoot Cellars Rich Red,4.14,6.29,750.0,84,347.75999999999993,60,115.18999999999996,339.7000000000001,6.700000000000002,61966.91,129.00000000000003,37.974683544303794,0.7142857142857143,0.9768230963883142,Barefoot Cellars
3252,E & J GALLO WINERY,16939,Gallo Twin Vly Pink Moscato,3.28,4.99,750.0,106,347.68000000000006,94,109.77999999999996,469.0600000000002,10.54,61966.91,160.74000000000004,34.26853707414829,0.8867924528301887,1.3491141279337324,Gallo Twin
7749,R.P.IMPORTS INC,19617,Ch Suduiraut Sauternes 10,86.89,125.99,750.0,4,347.56,13,1007.92,1637.87,1.4400000000000002,91.5,508.3,31.03420906421144,3.25,4.712481298193118,Ch Suduiraut
4425,MARTIGNETTI COMPANIES,19392,Dom Virginie Thunevin Brdx,9.93,14.99,750.0,35,347.55,112,1049.3800000000003,1896.8800000000008,12.469999999999994,144929.24,566.72,29.876428661802528,3.2,5.457862178103872,Dom Virginie
4692,KOBRAND CORPORATION,25086,Jadot Pernand Vergelesses 13,24.82,35.99,750.0,14,347.48,58,1223.66,2087.42,6.420000000000003,9139.38,647.8600000000001,31.03639899972215,4.142857142857143,6.007309773224359,Jadot Pernand
4425,MARTIGNETTI COMPANIES,21757,Jovino Pnt Nr Williamete Vly,9.65,13.99,750.0,36,347.40000000000003,13,83.94,181.87,1.4600000000000002,144929.24,56.42,31.02215868477484,0.3611111111111111,0.5235175590097869,Jovino Pnt
8892,TRINCHERO FAMILY ESTATES,26347,Charles & Charles Riesling,9.65,13.99,750.0,36,347.40000000000003,20,251.82000000000005,279.8,2.2000000000000006,11595.970000000005,86.8,31.02215868477484,0.5555555555555556,0.8054116292458261,Charles &
7153,PINE STATE TRADING CO,24064,Austerity Cab Svgn,9.65,13.99,750.0,36,347.40000000000003,15,27.98,209.85,1.6900000000000002,15884.819999999998,65.1,31.02215868477484,0.4166666666666667,0.6040587219343695,Austerity Cab
7153,PINE STATE TRADING CO,23950,Ch Haut-Robert 10,7.38,10.99,750.0,47,346.86,318,1725.4300000000012,3494.8199999999897,35.36999999999995,15884.819999999998,1147.98,32.84804367606925,6.76595744680851,10.07559245805221,Ch Haut-Robert
9165,ULTRA BEVERAGE COMPANY LLP,39792,Bolgheri Ornellaia Le Serre,43.22,66.99,750.0,8,345.76,5,334.95,334.95,0.55,68054.70000000003,118.84999999999998,35.48290789670099,0.625,0.9687355391022676,Bolgheri Ornellaia
90011,FORTUNE WINE BROKERS LLC,25349,Merlo Family Vyds Chard,9.86,14.99,750.0,35,345.1,0,0.0,0.0,0.0,238.61,0.0,0.0,0.0,0.0,Merlo Family
2000,SOUTHERN WINE & SPIRITS NE,19228,San Callisto Montepulcno 09,14.37,21.99,750.0,24,344.88,24,43.98,527.76,2.7,19016.59,182.88,34.65211459754434,1.0,1.5302713987473904,San Callisto
10754,PERFECTA WINES,19444,Cave de Tain Syrah,9.58,13.99,750.0,36,344.88,36,27.98,503.64,4.050000000000001,28720.52,158.76,31.52251608291637,1.0,1.4603340292275573,Cave de
653,STATE WINE & SPIRITS,16679,Pennywise Petite Sirah,7.18,10.99,750.0,48,344.64,28,56.95,309.72,3.140000000000001,8014.98,106.68,34.44401394808214,0.5833333333333334,0.8986768802228413,Pennywise Petite
2000,SOUTHERN WINE & SPIRITS NE,19841,Ch Clos Fourtet 10 Brdx,114.83,177.99,750.0,3,344.49,3,177.99,533.97,0.34,19016.59,189.48,35.485139614585094,1.0,1.5500304798397633,Ch Clos
9552,M S WALKER INC,13375,Mionetto Organic Prosecco,11.48,16.99,750.0,30,344.40000000000003,4,50.97,67.96,0.44,55551.81999999999,22.039999999999992,32.4308416715715,0.1333333333333333,0.1973286875725899,Mionetto Organic
9552,M S WALKER INC,39550,Aquinas Cab Svgn,8.6,19.99,750.0,40,344.0,265,1532.9100000000008,3592.349999999996,29.58999999999997,55551.81999999999,3018.3499999999995,84.02160145865528,6.625,10.442877906976731,Aquinas Cab
4425,MARTIGNETTI COMPANIES,21123,Southern Right Svgn Bl,7.99,11.99,750.0,43,343.57,51,311.7400000000001,611.4900000000001,5.680000000000001,144929.24,204.0,33.361134278565466,1.186046511627907,1.7798119742701637,Southern Right
9165,ULTRA BEVERAGE COMPANY LLP,6038,Brinley Gold Shipwrk Coconut,19.08,24.99,750.0,18,343.43999999999994,18,149.94,449.82,14.169999999999998,68054.70000000003,106.38,23.649459783913564,1.0,1.309748427672956,Brinley Gold
9165,ULTRA BEVERAGE COMPANY LLP,18017,Verde Sole Pnt Grigio,7.14,10.99,750.0,48,342.72,49,196.82,536.5100000000001,5.4700000000000015,68054.70000000003,188.65000000000003,35.1624387243481,1.0208333333333333,1.5654470121381892,Verde Sole
90047,CRUSH WINES,13590,Bliss Cab Svgn,9.52,13.99,750.0,36,342.72,26,181.87,363.7400000000001,2.9,1457.7299999999998,116.22,31.95139385275196,0.7222222222222222,1.0613328664799258,Bliss Cab
90011,FORTUNE WINE BROKERS LLC,43425,Chatom Gitano Sangiovese Cal,9.52,13.99,750.0,36,342.72,12,13.99,167.88,1.35,238.61,53.64000000000001,31.95139385275197,0.3333333333333333,0.4898459383753502,Chatom Gitano
516,BANFI PRODUCTS CORP,19275,Stones Currant Ginger Flavor,7.14,10.99,750.0,48,342.72,47,175.84,516.5300000000001,5.260000000000002,8510.410000000002,180.95,35.03184713375796,0.9791666666666666,1.5071486928104578,Stones Currant
9552,M S WALKER INC,36773,Yalumba Oxford Landng Shiraz,7.14,10.99,750.0,48,342.72,19,87.91999999999999,208.8100000000001,2.120000000000001,55551.81999999999,73.15,35.03184713375796,0.3958333333333333,0.6092728758169937,Yalumba Oxford
3252,E & J GALLO WINERY,8705,Livingston Clrs Red Rose,4.76,6.99,1500.0,72,342.72,63,134.82999999999998,497.37000000000006,14.140000000000002,61966.91,140.49000000000004,28.24657699499367,0.875,1.4512429971988798,Livingston Clrs
10754,PERFECTA WINES,19661,Red Sox Club Series Chard Rs,13.69,19.99,750.0,25,342.25,75,839.5800000000003,1499.2500000000002,8.360000000000001,28720.52,472.5,31.51575787893946,3.0,4.380569758948138,Red Sox
9165,ULTRA BEVERAGE COMPANY LLP,23390,Conti Zecca Primitivo,2.95,4.49,750.0,116,342.20000000000005,116,179.60000000000005,520.8400000000001,12.980000000000004,68054.70000000003,178.64,34.29844097995545,1.0,1.522033898305085,Conti Zecca
9552,M S WALKER INC,20767,Chehalem Inox Chard Wlmt Vly,13.15,19.99,750.0,26,341.90000000000003,69,699.6500000000002,1379.3100000000004,7.680000000000004,55551.81999999999,471.9599999999999,34.21710855427712,2.6538461538461537,4.034249780637614,Chehalem Inox
1392,CONSTELLATION BRANDS INC,17129,Simply Naked Undressed Red,2.8,4.29,750.0,122,341.5999999999999,122,193.04999999999995,523.3800000000001,13.660000000000002,79528.99,181.78000000000003,34.731934731934736,1.0,1.532142857142858,Simply Naked
1392,CONSTELLATION BRANDS INC,29202,La Terre Chard Cal,3.59,5.49,750.0,95,341.05,84,120.77999999999996,461.1600000000002,9.399999999999997,79528.99,159.60000000000002,34.608378870673945,0.8842105263157894,1.352177100131946,La Terre
9815,WINE GROUP INC,37530,Glen Ellen Pnt Grigio RSV,4.54,7.99,1500.0,75,340.50000000000006,58,158.8,454.4200000000001,12.990000000000006,27100.41,200.1,44.03415342634567,0.7733333333333333,1.3345668135095448,Glen Ellen
9165,ULTRA BEVERAGE COMPANY LLP,6457,Fetzer Valley Oaks Cab Svgn,7.09,10.99,750.0,48,340.32,37,137.87999999999997,414.6300000000001,4.130000000000001,68054.70000000003,144.3,34.802112727009614,0.7708333333333334,1.2183533145275038,Fetzer Valley
1392,CONSTELLATION BRANDS INC,21633,Wild Horse Pnt Nr CC,7.09,10.99,375.0,48,340.32,36,142.86999999999998,395.6400000000001,2.04,79528.99,140.4,35.48680618744312,0.75,1.1625528913963332,Wild Horse
9165,ULTRA BEVERAGE COMPANY LLP,21112,Wicked Bold Cab Svgn,6.8,9.99,750.0,50,340.0,28,109.89,279.72,3.1300000000000003,68054.70000000003,89.32000000000001,31.93193193193193,0.56,0.8227058823529413,Wicked Bold
6785,PALM BAY INTERNATIONAL INC,18432,Bertani Amarone 1993,113.33,169.99,750.0,3,339.99,12,1189.93,2039.88,1.34,13605.409999999998,679.9200000000001,33.33137243367257,4.0,5.999823524221301,Bertani Amarone
10754,PERFECTA WINES,17413,Ch Leoville Barton 10 St Jul,84.96,165.99,750.0,4,339.84,32,2469.8099999999995,4159.679999999999,3.5500000000000003,28720.52,2592.9600000000005,62.33556427417496,8.0,12.240112994350282,Ch Leoville
3252,E & J GALLO WINERY,13716,Tisdale Vyds Pnt Nr,2.61,3.99,750.0,130,339.29999999999995,124,163.59000000000003,494.7600000000003,13.840000000000003,61966.91,171.12000000000003,34.58646616541352,0.953846153846154,1.4581786030061905,Tisdale Vyds
4425,MARTIGNETTI COMPANIES,25203,Aveleda Follies,8.9,12.99,750.0,38,338.20000000000005,262,2000.4600000000007,3403.3799999999846,29.07999999999994,144929.24,1071.58,31.485758275596755,6.894736842105263,10.063217031342354,Aveleda Follies
9552,M S WALKER INC,21083,Wild Ridge Pnt Nr Sonoma Cst,28.18,41.99,750.0,12,338.16,4,167.96,167.96,0.44,55551.81999999999,55.24000000000001,32.88878304358181,0.3333333333333333,0.4966879583629052,Wild Ridge
90024,VINILANDIA USA,27497,Vinecol Organic Malbec,9.39,13.99,750.0,36,338.04,24,27.98,335.76,2.7,2802.6400000000003,110.4,32.88062902072909,0.6666666666666666,0.9932552360667376,Vinecol Organic
10754,PERFECTA WINES,17159,Quattro Mani Montepulciano,9.39,13.99,750.0,36,338.04,58,433.69000000000017,811.4200000000002,6.430000000000001,28720.52,266.79999999999995,32.88062902072908,1.6111111111111112,2.400366820494616,Quattro Mani
90011,FORTUNE WINE BROKERS LLC,13734,Virginie Taunt Svgn Blanc,9.39,14.99,750.0,36,338.04,37,72.95,541.63,4.15,238.61,207.2,38.25489725458338,1.0277777777777777,1.6022660040231924,Virginie Taunt
1587,VINEYARD BRANDS INC,42080,Evans Nine Stones Brs Shiraz,9.39,13.99,750.0,36,338.04,44,378.71000000000015,573.5600000000002,4.890000000000002,6070.089999999999,202.4,35.28837436362367,1.2222222222222223,1.6967222813868186,Evans Nine
10754,PERFECTA WINES,25651,Long Barn Pnt Nr,9.39,13.99,750.0,36,338.04,1,13.99,13.99,0.11,28720.52,4.6,32.88062902072909,0.0277777777777777,0.041385634836114,Long Barn
4692,KOBRAND CORPORATION,19403,The Seeker Rose,9.39,13.99,750.0,36,338.04,8,69.95,111.92,0.89,9139.38,36.8,32.88062902072909,0.2222222222222222,0.3310850786889125,The Seeker
9815,WINE GROUP INC,35837,Franzia Rhine Tap,12.07,17.99,5000.0,28,337.96000000000004,13,125.92999999999998,233.86999999999995,9.75,27100.41,76.95999999999998,32.90717065036131,0.4642857142857143,0.6920049710024853,Franzia Rhine
653,STATE WINE & SPIRITS,25542,Dom des Chasseignes Sancerre,13.51,19.99,750.0,25,337.75,6,119.93999999999998,119.93999999999998,0.66,8014.98,38.88,32.416208104052025,0.24,0.3551147298297556,Dom des
2242,DELICATO VINEYARDS INC,44338,Irony Chard Napa,5.82,11.99,750.0,58,337.56000000000006,70,186.78000000000003,594.3,7.820000000000002,7982.649999999999,431.9,72.67373380447586,1.206896551724138,1.7605758976182009,Irony Chard
10754,PERFECTA WINES,5384,Widow's Migaki Shochu,24.08,32.99,750.0,14,337.11999999999995,40,890.7300000000001,1319.6,31.55999999999999,28720.52,356.40000000000015,27.008184298272216,2.857142857142857,3.914333175130518,Widow's Migaki
7749,R.P.IMPORTS INC,19606,Ch Fontenil Fronsac 10,30.61,44.99,750.0,11,336.71,20,404.91,899.8000000000001,2.23,91.5,287.6,31.962658368526338,1.818181818181818,2.6723293041489717,Ch Fontenil
90010,VINEXTRA INC,25688,Quinta dos Murcas Rsv Red Al,27.99,41.99,750.0,12,335.88,12,41.99,503.88,1.35,524.9400000000002,168.00000000000006,33.34127173136462,1.0,1.500178635226867,Quinta dos
90011,FORTUNE WINE BROKERS LLC,25791,Girasole Pnt Nr,9.33,14.99,750.0,36,335.88,18,101.93,266.82000000000005,2.0100000000000007,238.61,101.88,38.183044749269165,0.5,0.7943908538763845,Girasole Pnt
7153,PINE STATE TRADING CO,23831,Manon Rose de Provence,9.33,13.99,750.0,36,335.88,79,951.4400000000004,1342.2100000000005,8.750000000000002,15884.819999999998,368.14,27.4278987639788,2.1944444444444446,3.996099797546744,Manon Rose
1392,CONSTELLATION BRANDS INC,19337,Robert Mondavi Chard Rsv,27.99,41.99,750.0,12,335.88,4,83.98,167.96,0.45,79528.99,56.000000000000014,33.34127173136462,0.3333333333333333,0.5000595450756222,Robert Mondavi
9815,WINE GROUP INC,13724,Big House White,7.14,17.99,3000.0,47,335.58,98,537.5000000000002,1067.020000000001,44.1,27100.41,1063.2999999999995,99.65136548518294,2.0851063829787235,3.179629298527924,Big House
653,STATE WINE & SPIRITS,20467,Pali Wine Co Chard Durell Vy,33.55,49.99,750.0,10,335.5,15,299.94,749.85,1.6700000000000004,8014.98,246.60000000000008,32.8865773154631,1.5,2.235022354694486,Pali Wine
4692,KOBRAND CORPORATION,24720,Tenuta Sette Ponti Crognolo,18.54,27.99,750.0,18,333.72,39,671.7600000000001,1091.61,4.320000000000001,9139.38,368.55,33.7620578778135,2.1666666666666665,3.2710355987055024,Tenuta Sette
8892,TRINCHERO FAMILY ESTATES,13447,Sutter Home Muscato,3.97,5.99,750.0,84,333.48,70,89.85,419.30000000000007,7.850000000000003,11595.970000000005,141.4,33.7228714524207,0.8333333333333334,1.2573467674223342,Sutter Home
4692,KOBRAND CORPORATION,16888,The Seeker Chard,9.26,13.99,750.0,36,333.36,9,125.90999999999998,125.90999999999998,0.99,9139.38,42.57000000000001,33.80986418870623,0.25,0.3776997840172785,The Seeker
2000,SOUTHERN WINE & SPIRITS NE,12394,Argiolas SerraLori Rose 13,4.63,6.99,750.0,72,333.36,60,136.32,503.4000000000002,6.710000000000003,19016.59,141.60000000000002,28.12872467222884,0.8333333333333334,1.5100791936645075,Argiolas SerraLori
90024,VINILANDIA USA,20038,Torii Mor Pnt Nr Deux Verres,23.8,34.99,750.0,14,333.2,17,174.95000000000002,594.83,1.91,2802.6400000000003,190.23,31.98056587596456,1.2142857142857142,1.785204081632653,Torii Mor
7153,PINE STATE TRADING CO,12506,Piazzo Barolo,25.51,36.99,750.0,13,331.63,7,181.95,253.93,0.78,15884.819999999998,80.36,31.64651675658646,0.5384615384615384,0.7657027410065435,Piazzo Barolo
653,STATE WINE & SPIRITS,17093,Guidobono Barbera D'Alba,9.2,13.99,750.0,36,331.2,36,83.94,503.64,4.050000000000001,8014.98,172.44000000000003,34.23874195854182,1.0,1.5206521739130434,Guidobono Barbera
4692,KOBRAND CORPORATION,17916,Tenuta San Guido 09 Sassacia,110.38,169.99,750.0,3,331.14,12,1019.94,2039.88,1.35,9139.38,715.3200000000002,35.06676863344903,4.0,6.160173944555174,Tenuta San
2000,SOUTHERN WINE & SPIRITS NE,24197,Route 128 Est Viognier Yrkvl,13.79,19.99,750.0,24,330.96,1,19.99,19.99,0.11,19016.59,6.199999999999999,31.015507753876932,0.0416666666666666,0.0604000483442107,Route 128
4425,MARTIGNETTI COMPANIES,44176,Three Saints Cab Svgn,13.79,19.99,750.0,24,330.96,0,0.0,0.0,0.0,144929.24,0.0,0.0,0.0,0.0,Three Saints
10754,PERFECTA WINES,24584,Moshin Vyds Pnt Nr Est Grown,27.58,39.99,750.0,12,330.96,0,0.0,0.0,0.0,28720.52,0.0,0.0,0.0,0.0,Moshin Vyds
653,STATE WINE & SPIRITS,20192,Byrrh Apertif,11.03,16.99,750.0,30,330.8999999999999,44,142.90999999999997,689.5600000000001,4.94,8014.98,262.23999999999995,38.03004814664423,1.4666666666666666,2.083892414626776,Byrrh Apertif
4425,MARTIGNETTI COMPANIES,46083,Dom de Reuilly Pierre Plates,6.89,9.99,750.0,48,330.72,47,329.67000000000013,469.53000000000014,5.210000000000001,144929.24,145.70000000000002,31.031031031031027,0.9791666666666666,1.4197206095791006,Dom de
4425,MARTIGNETTI COMPANIES,14133,Yellow Tail Tree Free Chard,5.51,7.99,750.0,60,330.6,41,63.92000000000001,327.59000000000003,4.6,144929.24,101.68000000000002,31.038798498122656,0.6833333333333333,0.9908953418027828,Yellow Tail
653,STATE WINE & SPIRITS,41411,Bodini Malbec Mendoza,8.9,12.99,750.0,37,329.30000000000007,38,158.87,457.62,4.250000000000001,8014.98,155.42,33.96267645644858,1.027027027027027,1.3896750683267534,Bodini Malbec
90024,VINILANDIA USA,23361,Boundary Breaks Rsl Rsv #198,13.69,19.99,750.0,24,328.56,18,319.84000000000003,359.82000000000005,1.9800000000000009,2802.6400000000003,113.39999999999998,31.51575787893946,0.75,1.0951424397370344,Boundary Breaks
4425,MARTIGNETTI COMPANIES,23075,Madrigal Petite Sirah,11.72,16.99,750.0,28,328.16,406,3635.8599999999806,6897.939999999972,45.16999999999992,144929.24,2139.619999999999,31.01824602707486,14.5,21.020051194539164,Madrigal Petite
4425,MARTIGNETTI COMPANIES,12199,Rochioli RRV Chard Cal,36.42,54.99,750.0,9,327.78000000000003,29,989.82,1594.71,3.229999999999999,144929.24,538.53,33.76977632296781,3.2222222222222223,4.865183964854476,Rochioli RRV
90011,FORTUNE WINE BROKERS LLC,2572,Tatoosh Whiskey,36.42,50.99,750.0,9,327.78000000000003,30,1294.75,1551.7,23.669999999999995,238.61,437.1,28.169104852742155,3.333333333333333,4.733967905302337,Tatoosh Whiskey
653,STATE WINE & SPIRITS,20567,The Immortal Zin,7.79,11.99,750.0,42,327.18,42,71.94,503.58,4.74,8014.98,176.4,35.029190992493746,1.0,1.539152759948652,The Immortal
3252,E & J GALLO WINERY,45874,Gallo Twin Vly Pnt Grigio,3.76,5.49,187.0,87,327.12,66,263.5200000000001,362.34000000000026,1.9600000000000013,61966.91,114.18000000000004,31.51183970856101,0.7586206896551724,1.1076669112252393,Gallo Twin
4425,MARTIGNETTI COMPANIES,385,Leopold GourmelAge Des Epic,327.0,447.99,750.0,1,327.0,0,0.0,0.0,0.0,144929.24,0.0,0.0,0.0,0.0,Leopold GourmelAge
4950,LATITUDE BEVERAGE COMPANY,23975,Ninety+Cellars Lot 123 Chard,9.08,13.99,750.0,36,326.88,17,139.89999999999998,237.83,1.88,1609.9999999999995,83.47,35.09649749821301,0.4722222222222222,0.7275758688203622,Ninety+Cellars Lot
90047,CRUSH WINES,25464,Eden Rose Cider Keg,163.31,251.49,20000.0,2,326.62,2,502.98,502.98,6.0,1457.7299999999998,176.36,35.06302437472663,1.0,1.539954687404323,Eden Rose
10754,PERFECTA WINES,26314,OTWC Pnt Nr Willamete Vly,13.6,19.99,750.0,24,326.4,7,119.93999999999998,139.92999999999998,0.77,28720.52,44.72999999999999,31.965982991495743,0.2916666666666667,0.4287071078431372,OTWC Pnt
7153,PINE STATE TRADING CO,24026,Bella Bellina FrongoLata,6.8,9.99,750.0,48,326.4,32,259.74000000000007,319.6800000000002,3.53,15884.819999999998,102.08,31.93193193193192,0.6666666666666666,0.979411764705883,Bella Bellina
9165,ULTRA BEVERAGE COMPANY LLP,23679,A Bichot Secret de Fam PN,13.6,19.99,750.0,24,326.4,5,99.95,99.95,0.55,68054.70000000003,31.95,31.965982991495743,0.2083333333333333,0.306219362745098,A Bichot
2000,SOUTHERN WINE & SPIRITS NE,16047,Entwine Pnt Grigio,6.8,13.99,750.0,48,326.4,39,181.87,545.6100000000001,4.360000000000001,19016.59,280.41,51.39385275196568,0.8125,1.6715992647058828,Entwine Pnt
1392,CONSTELLATION BRANDS INC,12592,Ravenswood Big River Znfdl,18.11,26.99,750.0,18,325.98,48,929.6600000000002,1328.5200000000002,5.330000000000003,79528.99,426.24,32.083822599584494,2.6666666666666665,4.0754647524388,Ravenswood Big
660,SAZERAC NORTH AMERICA INC.,1888,El Toro Silver Tequila,5.34,6.99,1000.0,61,325.73999999999995,65,399.5000000000003,519.3500000000003,68.24999999999996,17932.329999999994,107.25000000000004,20.650813516896115,1.0655737704918034,1.5943697427396093,El Toro
4425,MARTIGNETTI COMPANIES,23196,Yellow Tail Sangria Bubbles,3.39,9.99,750.0,96,325.43999999999994,134,219.5600000000001,668.6600000000001,15.02,144929.24,884.4,132.2645290581162,1.3958333333333333,2.0546337266470016,Yellow Tail
10754,PERFECTA WINES,24365,Mommessin Les Gr Morgon C Py,17.12,24.99,750.0,19,325.28,12,299.88000000000005,299.88000000000005,1.3200000000000005,28720.52,94.43999999999996,31.49259703881551,0.631578947368421,0.9219134284308904,Mommessin Les
8673,STE MICHELLE WINE ESTATES,24346,Antinori Badia Chianti Clsc,24.99,41.99,750.0,13,324.87,12,379.9,455.88000000000005,1.3200000000000005,15919.700000000004,204.00000000000009,44.74861805738352,0.9230769230769232,1.4032689999076555,Antinori Badia
6785,PALM BAY INTERNATIONAL INC,24279,Fontanafredda La Rosa Barolo,46.35,69.99,750.0,7,324.45,19,909.87,1329.81,2.1000000000000005,13605.409999999998,449.1599999999999,33.77625375053578,2.7142857142857144,4.098659269533056,Fontanafredda La
90024,VINILANDIA USA,26300,Brooks Rsl Willamette,13.51,19.99,750.0,24,324.24,1,19.99,19.99,0.11,2802.6400000000003,6.479999999999999,32.416208104052025,0.0416666666666666,0.0616518628176659,Brooks Rsl
10754,PERFECTA WINES,24053,Ozeki Yamadanishiki Jun Sake,6.75,9.99,300.0,48,324.0,54,279.7200000000001,539.4600000000002,2.3100000000000005,28720.52,174.96,32.43243243243242,1.125,1.6650000000000005,Ozeki Yamadanishiki
8892,TRINCHERO FAMILY ESTATES,12021,Jargon Pinot Nr CA,5.38,8.29,750.0,60,322.8,50,207.88,458.7,5.580000000000003,11595.970000000005,145.49999999999997,31.72007848266841,0.8333333333333334,1.4210037174721188,Jargon Pinot
4425,MARTIGNETTI COMPANIES,18130,Castello Di Ama Chianti,24.83,36.99,750.0,13,322.79,82,1960.4700000000005,3033.1799999999957,9.090000000000003,144929.24,997.1200000000003,32.87374966207089,6.307692307692308,9.396759503082484,Castello Di
10754,PERFECTA WINES,36360,Saarstein Riesling QbA,8.96,14.99,750.0,36,322.56000000000006,102,1081.2600000000004,1494.9800000000007,11.280000000000005,28720.52,615.06,41.14168751421421,2.833333333333333,4.634734623015874,Saarstein Riesling
